"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-86","pilJ-pilK-chpA-chpB-chpC-chpD","PA0413",454126,461544,1,"chpA","DOOR",18988623
"operon-86","pilJ-pilK-chpA-chpB-chpC-chpD","PA0414",461537,462568,1,"chpB","DOOR",18988623
"operon-86","pilJ-pilK-chpA-chpB-chpC-chpD","PA0415",462565,463071,1,"chpC","DOOR",18988623
"operon-86","pilJ-pilK-chpA-chpB-chpC-chpD","PA0416",463079,463873,1,"chpD","DOOR",18988623
"operon-87","bioA-PA0419-PA0418","PA0418",464568,465983,-1,"","DOOR",18988623
"operon-87","bioA-PA0419-PA0418","PA0419",466018,466740,-1,"","DOOR",18988623
"operon-87","bioA-PA0419-PA0418","PA0420",466833,468236,-1,"bioA","DOOR",18988623
"operon-88","PA0422-pasP","PA0422",470081,470650,1,"","DOOR",18988623
"operon-88","PA0422-pasP","PA0423",470662,471237,1,"pasP","DOOR",18988623
"operon-41730","mexR","PA0424",471306,471749,-1,"mexR","PseudoCAP",11886752
"operon-41771","mexR","PA0424",471306,471749,-1,"mexR","PseudoCAP",22319605
"operon-89","mexA-mexB-oprM","PA0425",472024,473175,1,"mexA","DOOR",18988623
"operon-41727","mexAB-oprM","PA0425",472024,473175,1,"mexA","PseudoCAP",17028276
"operon-41728","mexAB-oprM","PA0425",472024,473175,1,"mexA","PseudoCAP",11208776
"operon-41729","mexAB-oprM","PA0425",472024,473175,1,"mexA","PseudoCAP",11208776
"operon-41772","mexAB-oprM","PA0425",472024,473175,1,"mexA","PseudoCAP",11208776
"operon-89","mexA-mexB-oprM","PA0426",473191,476331,1,"mexB","DOOR",18988623
"operon-41727","mexAB-oprM","PA0426",473191,476331,1,"mexB","PseudoCAP",17028276
"operon-41728","mexAB-oprM","PA0426",473191,476331,1,"mexB","PseudoCAP",11208776
"operon-41729","mexAB-oprM","PA0426",473191,476331,1,"mexB","PseudoCAP",11208776
"operon-41772","mexAB-oprM","PA0426",473191,476331,1,"mexB","PseudoCAP",11208776
"operon-89","mexA-mexB-oprM","PA0427",476333,477790,1,"oprM","DOOR",18988623
"operon-41727","mexAB-oprM","PA0427",476333,477790,1,"oprM","PseudoCAP",17028276
"operon-41728","mexAB-oprM","PA0427",476333,477790,1,"oprM","PseudoCAP",11208776
"operon-41729","mexAB-oprM","PA0427",476333,477790,1,"oprM","PseudoCAP",11208776
"operon-41772","mexAB-oprM","PA0427",476333,477790,1,"oprM","PseudoCAP",11208776
"operon-90","sahH-PA0431-metF","PA0430",481196,482068,-1,"metF","DOOR",18988623
"operon-90","sahH-PA0431-metF","PA0431",482111,482665,-1,"","DOOR",18988623
"operon-90","sahH-PA0431-metF","PA0432",482706,484115,-1,"sahH","DOOR",18988623
"operon-91","PA0434-PA0435-PA0436","PA0434",484964,487156,1,"","DOOR",18988623
"operon-91","PA0434-PA0435-PA0436","PA0435",487167,488645,1,"","DOOR",18988623
"operon-91","PA0434-PA0435-PA0436","PA0436",488730,489350,1,"","DOOR",18988623
"operon-92","codB-codA","PA0437",489387,490658,-1,"codA","DOOR",18988623
"operon-92","codB-codA","PA0438",490648,491898,-1,"codB","DOOR",18988623
"operon-93","PA0440-PA0439","PA0439",492080,493357,-1,"","DOOR",18988623
"operon-93","PA0440-PA0439","PA0440",493354,494721,-1,"","DOOR",18988623
"operon-94","PA0443-PA0444","PA0443",496871,498361,1,"","DOOR",18988623
"operon-94","PA0443-PA0444","PA0444",498420,499703,1,"","DOOR",18988623
"operon-95","PA0448-PA0449","PA0448",504121,505029,1,"gcdR","DOOR",18988623
"operon-95","PA0448-PA0449","PA0449",505047,505586,1,"","DOOR",18988623
"operon-96","PA0451-PA0452","PA0451",507631,508962,1,"","DOOR",18988623
"operon-96","PA0451-PA0452","PA0452",508959,509753,1,"","DOOR",18988623
"operon-97","PA0462-creB-creC","PA0462",522465,523169,1,"","DOOR",18988623
"operon-97","PA0462-creB-creC","PA0463",523254,523943,1,"creB","DOOR",18988623
"operon-97","PA0462-creB-creC","PA0464",523943,525367,1,"creC","DOOR",18988623
"operon-98","creD-PA0466","PA0465",525469,526827,1,"creD","DOOR",18988623
"operon-98","creD-PA0466","PA0466",526877,527179,1,"","DOOR",18988623
"operon-99","PA0468-PA0467","PA0467",527324,527944,-1,"","DOOR",18988623
"operon-99","PA0468-PA0467","PA0468",527963,528913,-1,"","DOOR",18988623
"operon-100","fiuI-PA0471","PA0471",532541,533512,-1,"fiuR","DOOR",18988623
"operon-100","fiuI-PA0471","PA0472",533509,534027,-1,"fiuI","DOOR",18988623
"operon-101","PA0474-PA0475","PA0474",535085,535489,1,"","DOOR",18988623
"operon-101","PA0474-PA0475","PA0475",535539,536108,1,"","DOOR",18988623
"operon-102","PA0480-PA0481","PA0480",540839,541636,1,"","DOOR",18988623
"operon-102","PA0480-PA0481","PA0481",541679,542122,1,"","DOOR",18988623
"operon-103","PA0483-PA0484","PA0483",544654,545097,1,"","DOOR",18988623
"operon-103","PA0483-PA0484","PA0484",545129,545644,1,"","DOOR",18988623
"operon-104","PA0487-PA0486","PA0486",547432,548406,-1,"","DOOR",18988623
"operon-104","PA0487-PA0486","PA0487",548468,549226,-1,"","DOOR",18988623
"operon-105","PA0489-PA0488","PA0488",549294,549614,-1,"","DOOR",18988623
"operon-105","PA0489-PA0488","PA0489",549656,550381,-1,"","DOOR",18988623
"operon-106","PA0491-PA0490","PA0490",550520,550813,-1,"","DOOR",18988623
"operon-106","PA0491-PA0490","PA0491",550867,551793,-1,"","DOOR",18988623
"operon-107","PA0493-PA0494-PA0495-PA0496","PA0493",552746,552994,1,"","DOOR",18988623
"operon-107","PA0493-PA0494-PA0495-PA0496","PA0494",553005,554381,1,"","DOOR",18988623
"operon-107","PA0493-PA0494-PA0495-PA0496","PA0495",554383,555261,1,"","DOOR",18988623
"operon-107","PA0493-PA0494-PA0495-PA0496","PA0496",555251,556228,1,"","DOOR",18988623
"operon-108","PA0499-PA0498","PA0498",557354,558361,-1,"","DOOR",18988623
"operon-108","PA0499-PA0498","PA0499",558377,559078,-1,"","DOOR",18988623
"operon-109","bioB-bioF-PA0502-PA0503-bioD","PA0500",559644,560702,1,"bioB","DOOR",18988623
"operon-109","bioB-bioF-PA0502-PA0503-bioD","PA0501",560808,562013,1,"bioF","DOOR",18988623
"operon-109","bioB-bioF-PA0502-PA0503-bioD","PA0502",562006,562728,1,"","DOOR",18988623
"operon-109","bioB-bioF-PA0502-PA0503-bioD","PA0503",562721,563545,1,"","DOOR",18988623
"operon-109","bioB-bioF-PA0502-PA0503-bioD","PA0504",563549,564235,1,"bioD","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0509",571111,572592,-1,"nirN","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0510",572583,573422,-1,"nirE","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0511",573433,574596,-1,"nirJ","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0512",574590,575105,-1,"nirH","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0513",575080,575523,-1,"nirG","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0514",575516,576040,-1,"nirL","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0515",576037,576489,-1,"","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0516",576498,577676,-1,"nirF","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0517",577673,578032,-1,"nirC","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0518",578029,578343,-1,"nirM","DOOR",18988623
"operon-110","nirS-nirM-nirC-nirF-PA0515-nirL-PA0513-PA0512-nirJ-PA0510-nirN","PA0519",578394,580100,-1,"nirS","DOOR",18988623
"operon-111","nirQ-PA0521-PA0522","PA0520",580316,581098,1,"nirQ","DOOR",18988623
"operon-111","nirQ-PA0521-PA0522","PA0521",581133,581660,1,"","DOOR",18988623
"operon-111","nirQ-PA0521-PA0522","PA0522",581668,581925,1,"","DOOR",18988623
"operon-112","norC-norB-PA0525","PA0523",582015,582455,1,"norC","DOOR",18988623
"operon-112","norC-norB-PA0525","PA0524",582455,583855,1,"norB","DOOR",18988623
"operon-112","norC-norB-PA0525","PA0525",583857,585695,1,"","DOOR",18988623
"operon-113","dnr-PA0526","PA0526",585702,585896,-1,"","DOOR",18988623
"operon-113","dnr-PA0526","PA0527",585980,586663,-1,"dnr","DOOR",18988623
"operon-41798","rsmY","PA0527.1",586867,586990,1,"rsmY","PseudoCAP",19602144
"operon-114","PA0530-PA0531","PA0530",588924,590105,1,"","DOOR",18988623
"operon-114","PA0530-PA0531","PA0531",590105,590821,1,"","DOOR",18988623
"operon-115","pauB1-PA0535","PA0534",593273,594562,1,"pauB1","DOOR",18988623
"operon-115","pauB1-PA0535","PA0535",594580,595134,1,"","DOOR",18988623
"operon-116","PA0537-PA0536","PA0536",595245,596270,-1,"","DOOR",18988623
"operon-116","PA0537-PA0536","PA0537",596274,596882,-1,"","DOOR",18988623
"operon-117","PA0539-PA0540","PA0539",597708,598538,1,"","DOOR",18988623
"operon-117","PA0539-PA0540","PA0540",598608,598994,1,"","DOOR",18988623
"operon-118","PA0547-metK","PA0546",603706,604896,-1,"metK","DOOR",18988623
"operon-118","PA0547-metK","PA0547",604912,605913,-1,"","DOOR",18988623
"operon-119","tktA-PA0549","PA0548",606160,608157,1,"tktA","DOOR",18988623
"operon-119","tktA-PA0549","PA0549",608157,609221,1,"","DOOR",18988623
"operon-120","epd-pgk-PA0553","PA0551",610214,611275,1,"epd","DOOR",18988623
"operon-120","epd-pgk-PA0553","PA0552",611281,612444,1,"pgk","DOOR",18988623
"operon-120","epd-pgk-PA0553","PA0553",612517,612717,1,"","DOOR",18988623
"operon-121","fda-PA0556","PA0555",613338,614402,1,"fda","DOOR",18988623
"operon-121","fda-PA0556","PA0556",614468,614950,1,"","DOOR",18988623
"operon-122","PA0560-PA0561","PA0560",617662,618150,1,"","DOOR",18988623
"operon-122","PA0560-PA0561","PA0561",618176,619330,1,"","DOOR",18988623
"operon-123","PA0571-PA0570-PA0569-PA0568","PA0568",622894,623352,-1,"","DOOR",18988623
"operon-123","PA0571-PA0570-PA0569-PA0568","PA0569",623368,623838,-1,"","DOOR",18988623
"operon-123","PA0571-PA0570-PA0569-PA0568","PA0570",623852,624199,-1,"","DOOR",18988623
"operon-123","PA0571-PA0570-PA0569-PA0568","PA0571",624189,624803,-1,"","DOOR",18988623
"operon-124","PA0575-PA0574.1","PA0574.1",630434,630510,-1,"","DOOR",18988623
"operon-124","PA0575-PA0574.1","PA0575",630527,634264,-1,"rmcA","DOOR",18988623
"operon-125","rpsU-PA0578","PA0578",638381,638830,-1,"","DOOR",18988623
"operon-125","rpsU-PA0578","PA0579",638900,639115,-1,"rpsU","DOOR",18988623
"operon-126","folB-PA0583","PA0582",641073,641426,1,"folB","DOOR",18988623
"operon-126","folB-PA0583","PA0583",641417,641959,1,"","DOOR",18988623
"operon-127","PA0585-cca","PA0584",641932,643164,-1,"cca","DOOR",18988623
"operon-127","PA0585-cca","PA0585",643208,643714,-1,"","DOOR",18988623
"operon-128","PA0588-PA0587-PA0586","PA0586",643808,645361,-1,"","DOOR",18988623
"operon-128","PA0588-PA0587-PA0586","PA0587",645358,646629,-1,"","DOOR",18988623
"operon-128","PA0588-PA0587-PA0586","PA0588",646730,648652,-1,"","DOOR",18988623
"operon-129","ksgA-PA0591-apaH-PA0589","PA0589",648931,649263,-1,"","DOOR",18988623
"operon-129","ksgA-PA0591-apaH-PA0589","PA0590",649307,650158,-1,"apaH","DOOR",18988623
"operon-129","ksgA-PA0591-apaH-PA0589","PA0591",650158,650538,-1,"","DOOR",18988623
"operon-129","ksgA-PA0591-apaH-PA0589","PA0592",650575,651381,-1,"ksgA","DOOR",18988623
"operon-130","ostA-surA-pdxA","PA0593",651497,652483,-1,"pdxA","DOOR",18988623
"operon-130","ostA-surA-pdxA","PA0594",652480,653772,-1,"surA","DOOR",18988623
"operon-130","ostA-surA-pdxA","PA0595",653753,656527,-1,"lptD","DOOR",18988623
"operon-131","PA0596-PA0597-PA0598","PA0596",656654,657670,1,"","DOOR",18988623
"operon-131","PA0596-PA0597-PA0598","PA0597",657667,658341,1,"","DOOR",18988623
"operon-131","PA0596-PA0597-PA0598","PA0598",658343,659101,1,"","DOOR",18988623
"operon-132","PA0600-PA0601","PA0600",660315,662708,1,"agtS","DOOR",18988623
"operon-42018","agtSR operon","PA0600",660315,662708,1,"agtS","PseudoCAP",23982201
"operon-132","PA0600-PA0601","PA0601",662754,663386,1,"agtR","DOOR",18988623
"operon-42018","agtSR operon","PA0601",662754,663386,1,"agtR","PseudoCAP",23982201
"operon-133","PA0603-PA0604","PA0603",664783,665892,1,"agtA","DOOR",18988623
"operon-42017","agtABCD operon","PA0603",664783,665892,1,"agtA","PseudoCAP",23982201
"operon-133","PA0603-PA0604","PA0604",665948,666994,1,"agtB","DOOR",18988623
"operon-42017","agtABCD operon","PA0604",665948,666994,1,"agtB","PseudoCAP",23982201
"operon-134","PA0605-PA0606","PA0605",667108,668355,1,"agtC","DOOR",18988623
"operon-42017","agtABCD operon","PA0605",667108,668355,1,"agtC","PseudoCAP",23982201
"operon-134","PA0605-PA0606","PA0606",668461,669291,1,"agtD","DOOR",18988623
"operon-42017","agtABCD operon","PA0606",668461,669291,1,"agtD","PseudoCAP",23982201
"operon-135","rpe-PA0608-trpE","PA0607",669415,670089,1,"rpe","DOOR",18988623
"operon-135","rpe-PA0608-trpE","PA0608",670089,670907,1,"","DOOR",18988623
"operon-135","rpe-PA0608-trpE","PA0609",670980,672458,1,"trpE","DOOR",18988623
"operon-136","ptrB-PA0613","PA0612",674419,674619,1,"ptrB","DOOR",18988623
"operon-136","ptrB-PA0613","PA0613",674667,675026,1,"","DOOR",18988623
"operon-137","PA0614-PA0615-PA0616","PA0614",675390,675839,1,"","DOOR",18988623
"operon-137","PA0614-PA0615-PA0616","PA0615",675861,676376,1,"","DOOR",18988623
"operon-137","PA0614-PA0615-PA0616","PA0616",676373,676930,1,"","DOOR",18988623
"operon-138","PA0617-PA0618-PA0619-PA0620-PA0621","PA0617",677083,677409,1,"","DOOR",18988623
"operon-138","PA0617-PA0618-PA0619-PA0620-PA0621","PA0618",677406,678293,1,"","DOOR",18988623
"operon-138","PA0617-PA0618-PA0619-PA0620-PA0621","PA0619",678286,678819,1,"","DOOR",18988623
"operon-138","PA0617-PA0618-PA0619-PA0620-PA0621","PA0620",678821,680896,1,"","DOOR",18988623
"operon-138","PA0617-PA0618-PA0619-PA0620-PA0621","PA0621",680893,681351,1,"","DOOR",18988623
"operon-139","PA0622-PA0623-PA0624","PA0622",681394,682554,1,"","DOOR",18988623
"operon-139","PA0622-PA0623-PA0624","PA0623",682567,683070,1,"","DOOR",18988623
"operon-139","PA0622-PA0623-PA0624","PA0624",683085,683429,1,"","DOOR",18988623
"operon-140","PA0625-PA0626-PA0627","PA0625",683599,685836,1,"","DOOR",18988623
"operon-140","PA0625-PA0626-PA0627","PA0626",685846,686718,1,"","DOOR",18988623
"operon-140","PA0625-PA0626-PA0627","PA0627",686693,686899,1,"","DOOR",18988623
"operon-141","PA0628-PA0629-PA0630-PA0631-PA0632","PA0628",686957,687946,1,"","DOOR",18988623
"operon-141","PA0628-PA0629-PA0630-PA0631-PA0632","PA0629",687979,688608,1,"","DOOR",18988623
"operon-141","PA0628-PA0629-PA0630-PA0631-PA0632","PA0630",688605,688967,1,"","DOOR",18988623
"operon-141","PA0628-PA0629-PA0630-PA0631-PA0632","PA0631",688964,689221,1,"","DOOR",18988623
"operon-141","PA0628-PA0629-PA0630-PA0631-PA0632","PA0632",689236,689466,1,"","DOOR",18988623
"operon-142","PA0633-PA0634-PA0635","PA0633",689537,690031,1,"","DOOR",18988623
"operon-142","PA0633-PA0634-PA0635","PA0634",690043,690390,1,"","DOOR",18988623
"operon-142","PA0633-PA0634-PA0635","PA0635",690420,690674,1,"","DOOR",18988623
"operon-143","PA0636-PA0637-PA0638-PA0639-PA0640","PA0636",690721,692556,1,"","DOOR",18988623
"operon-143","PA0636-PA0637-PA0638-PA0639-PA0640","PA0637",692549,692890,1,"","DOOR",18988623
"operon-143","PA0636-PA0637-PA0638-PA0639-PA0640","PA0638",692898,693593,1,"","DOOR",18988623
"operon-143","PA0636-PA0637-PA0638-PA0639-PA0640","PA0639",693596,694366,1,"","DOOR",18988623
"operon-143","PA0636-PA0637-PA0638-PA0639-PA0640","PA0640",694421,695023,1,"","DOOR",18988623
"operon-144","PA0643-PA0644-PA0645","PA0643",699744,700835,1,"","DOOR",18988623
"operon-144","PA0643-PA0644-PA0645","PA0644",700835,701170,1,"","DOOR",18988623
"operon-144","PA0643-PA0644-PA0645","PA0645",701151,701381,1,"","DOOR",18988623
"operon-145","PA0646-PA0647-PA0648","PA0646",701477,702529,1,"","DOOR",18988623
"operon-145","PA0646-PA0647-PA0648","PA0647",702529,702831,1,"","DOOR",18988623
"operon-145","PA0646-PA0647-PA0648","PA0648",702828,703058,1,"","DOOR",18988623
"operon-146","trpG-trpD-trpC","PA0649",703477,704082,1,"trpG","DOOR",18988623
"operon-146","trpG-trpD-trpC","PA0650",704084,705133,1,"trpD","DOOR",18988623
"operon-146","trpG-trpD-trpC","PA0651",705130,705966,1,"trpC","DOOR",18988623
"operon-147","PA0656-PA0655","PA0655",708535,709182,-1,"","DOOR",18988623
"operon-147","PA0656-PA0655","PA0656",709282,709620,-1,"","DOOR",18988623
"operon-148","PA0659-PA0658","PA0658",711220,712020,-1,"","DOOR",18988623
"operon-148","PA0659-PA0658","PA0659",712081,713157,-1,"","DOOR",18988623
"operon-149","PA0661-PA0660","PA0660",713279,714247,-1,"","DOOR",18988623
"operon-149","PA0661-PA0660","PA0661",714264,714686,-1,"","DOOR",18988623
"operon-150","argC-PA0663-PA0664","PA0662",714977,716011,1,"argC","DOOR",18988623
"operon-150","argC-PA0663-PA0664","PA0663",716011,716730,1,"","DOOR",18988623
"operon-150","argC-PA0663-PA0664","PA0664",716731,717153,1,"","DOOR",18988623
"operon-151","PA0667-PA0666","PA0666",717635,718726,-1,"","DOOR",18988623
"operon-151","PA0667-PA0666","PA0667",718729,720072,-1,"mepM","DOOR",18988623
"operon-152","PA0668.1-PA0668.2-PA0668.3","PA0668.1",722096,723631,1,"","DOOR",18988623
"operon-152","PA0668.1-PA0668.2-PA0668.3","PA0668.2",723696,723772,1,"","DOOR",18988623
"operon-152","PA0668.1-PA0668.2-PA0668.3","PA0668.3",723801,723876,1,"","DOOR",18988623
"operon-153","PA0671-PA0670-PA0669","PA0669",727608,730703,-1,"","DOOR",18988623
"operon-153","PA0671-PA0670-PA0669","PA0670",730679,732094,-1,"","DOOR",18988623
"operon-153","PA0671-PA0670-PA0669","PA0671",732102,732653,-1,"","DOOR",18988623
"operon-154","vreA-vreI","PA0674",734159,734875,1,"vreA","DOOR",18988623
"operon-154","vreA-vreI","PA0675",734872,735417,1,"vreI","DOOR",18988623
"operon-155","PA0678-PA0677","PA0677",736456,737097,-1,"hxcW","DOOR",18988623
"operon-155","PA0678-PA0677","PA0678",737081,737530,-1,"hxcU","DOOR",18988623
"operon-156","PA0681-PA0682-PA0683-PA0684-PA0685-PA0686-PA0687","PA0681",738719,739168,1,"hxcT","DOOR",18988623
"operon-156","PA0681-PA0682-PA0683-PA0684-PA0685-PA0686-PA0687","PA0682",739176,740141,1,"hxcX","DOOR",18988623
"operon-156","PA0681-PA0682-PA0683-PA0684-PA0685-PA0686-PA0687","PA0683",740203,741348,1,"hxcY","DOOR",18988623
"operon-156","PA0681-PA0682-PA0683-PA0684-PA0685-PA0686-PA0687","PA0684",741335,741928,1,"hxcZ","DOOR",18988623
"operon-156","PA0681-PA0682-PA0683-PA0684-PA0685-PA0686-PA0687","PA0685",741925,744336,1,"hxcQ","DOOR",18988623
"operon-156","PA0681-PA0682-PA0683-PA0684-PA0685-PA0686-PA0687","PA0686",744333,745742,1,"hxcR","DOOR",18988623
"operon-156","PA0681-PA0682-PA0683-PA0684-PA0685-PA0686-PA0687","PA0687",745742,746956,1,"hxcS","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0692",763657,765291,1,"pdtB","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0693",765315,767162,1,"exbB2","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0694",767173,767592,1,"exbD2","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0695",767601,768347,1,"","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0696",768415,770121,1,"","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0697",770156,770818,1,"","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0698",770847,771326,1,"","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0699",771331,772275,1,"","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0700",772275,772700,1,"","DOOR",18988623
"operon-157","PA0692-exbB2-exbD2-PA0695-PA0696-PA0697-PA0698-PA0699-PA0700-PA0701","PA0701",772710,773696,1,"","DOOR",18988623
"operon-158","PA0704-PA0703-PA0702","PA0702",774416,775321,-1,"","DOOR",18988623
"operon-158","PA0704-PA0703-PA0702","PA0703",775400,776716,-1,"","DOOR",18988623
"operon-158","PA0704-PA0703-PA0702","PA0704",776787,778181,-1,"","DOOR",18988623
"operon-159","PA0709-gloA2","PA0709",782229,782525,1,"","DOOR",18988623
"operon-159","PA0709-gloA2","PA0710",782570,782965,1,"gloA2","DOOR",18988623
"operon-160","PA0712-PA0711","PA0711",783009,783515,-1,"","DOOR",18988623
"operon-160","PA0712-PA0711","PA0712",783576,783833,-1,"","DOOR",18988623
"operon-161","PA0717-PA0718-PA0719","PA0717",789144,789356,1,"","DOOR",18988623
"operon-161","PA0717-PA0718-PA0719","PA0718",789360,789650,1,"","DOOR",18988623
"operon-161","PA0717-PA0718-PA0719","PA0719",789654,790031,1,"","DOOR",18988623
"operon-162","PA0720-PA0721-PA0722-coaB","PA0720",790166,790600,1,"","DOOR",18988623
"operon-162","PA0720-PA0721-PA0722-coaB","PA0721",790617,790709,1,"","DOOR",18988623
"operon-162","PA0720-PA0721-PA0722-coaB","PA0722",790722,790973,1,"","DOOR",18988623
"operon-162","PA0720-PA0721-PA0722-coaB","PA0723",790986,791234,1,"coaB","DOOR",18988623
"operon-163","PA0724-PA0725-PA0726","PA0724",791370,792632,1,"","DOOR",18988623
"operon-163","PA0724-PA0725-PA0726","PA0725",792637,792993,1,"","DOOR",18988623
"operon-163","PA0724-PA0725-PA0726","PA0726",792997,794271,1,"","DOOR",18988623
"operon-164","PA0727-PA0728","PA0727",794501,795793,1,"","DOOR",18988623
"operon-164","PA0727-PA0728","PA0728",795793,796776,1,"","DOOR",18988623
"operon-165","PA0736-PA0735-PA0734-PA0733","PA0733",801275,801967,-1,"","DOOR",18988623
"operon-165","PA0736-PA0735-PA0734-PA0733","PA0734",801967,802239,-1,"","DOOR",18988623
"operon-165","PA0736-PA0735-PA0734-PA0733","PA0735",802260,803075,-1,"","DOOR",18988623
"operon-165","PA0736-PA0735-PA0734-PA0733","PA0736",803072,804148,-1,"","DOOR",18988623
"operon-166","PA0745-PA0744","PA0744",811283,812386,-1,"","DOOR",18988623
"operon-166","PA0745-PA0744","PA0745",812445,813263,-1,"dspI","DOOR",18988623
"operon-167","PA0747-PA0746","PA0746",813329,814492,-1,"","DOOR",18988623
